title,make,model,year,condition,transmission,price
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2015 Red,Toyota,Corolla LE,2015,local used,automatic,"₦ 12,300,000"
Mercedes-Benz G-Class G 63 AMG 4MATIC 2020 Blue,Mercedes-Benz,G-Class G,2020,local used,automatic,"₦ 299,000,000"
Genesis G80 2023 Black,Genesis,G80,2023,foreign used,automatic,"₦ 100,500,000"
Lexus RX 350 2008 Gold,Lexus,RX 350,2008,foreign used,automatic,"₦ 13,200,000"
New Lexus LX LX 600 2025 Black,New,Lexus LX,2025,new,automatic,"₦ 410,000,000"
Toyota Corolla Sedan Automatic 2005 Gold,Toyota,Corolla Sedan,2005,local used,automatic,"₦ 3,550,000"
New Toyota Hilux 2025 Black,New,Toyota Hilux,2025,new,automatic,"₦ 199,000,000"
Toyota 4-Runner 2019 Silver,Toyota,4-Runner,2019,foreign used,automatic,"₦ 59,000,000"
Hyundai Elantra Limited 4dr Sedan (1.8L 4cyl 6A) 2015 White,Hyundai,Elantra Limited,2015,foreign used,automatic,"₦ 16,500,000"
Toyota Land Cruiser Prado 2.7 i 2011 Black,Toyota,Land Cruiser,2011,local used,automatic,"₦ 30,500,000"
Mercedes-Benz S-Class 2006 Gold,Mercedes-Benz,S-Class,2006,foreign used,automatic,"₦ 12,500,000"
Rolls-Royce Ghost Base 2019 Black,Rolls-Royce,Ghost Base,2019,foreign used,automatic,"₦ 500,000,000"
New BMW X7 2025 Blue,New,BMW X7,2025,new,automatic,"₦ 290,000,000"
Toyota RAV4 Sport V6 4x4 2006 White,Toyota,RAV4 Sport,2006,local used,automatic,"₦ 7,600,000"
Hyundai Palisade 2022 White,Hyundai,Palisade,2022,foreign used,automatic,"₦ 80,000,000"
Lexus RX 2010 Black,Lexus,RX,2010,foreign used,automatic,"₦ 20,500,000"
Opel Zafira 2005 Silver,Opel,Zafira,2005,foreign used,manual,"₦ 4,700,000"
Toyota Highlander XLE V6 4x4 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander XLE,2016,local used,automatic,"₦ 26,500,000"
Mercedes-Benz A-Class Base A 220 AWD 4MATIC 2020 Black,Mercedes-Benz,A-Class Base,2020,foreign used,automatic,"₦ 39,500,000"
Toyota Land Cruiser Prado 2.8 D-4D 2016 White,Toyota,Land Cruiser,2016,local used,manual,"₦ 40,500,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2010 White,Mercedes-Benz,E350 Base,2010,local used,automatic,"₦ 10,600,000"
Toyota Camry 2003 Silver,Toyota,Camry,2003,local used,automatic,"₦ 4,200,000"
Mercedes-Benz GLE-Class AMG GLE 53 4MATIC 2021 Black,Mercedes-Benz,GLE-Class AMG,2021,foreign used,automatic,"₦ 175,000,000"
New Lexus GX 2025 Gray,New,Lexus GX,2025,new,automatic,"₦ 250,000,000"
Mercedes-Benz GLC-Class 2023 Black,Mercedes-Benz,GLC-Class,2023,foreign used,automatic,"₦ 130,000,000"
BMW X7 M50i 2021 Black,BMW,X7 M50i,2021,foreign used,automatic,"₦ 105,000,000"
Hyundai Sonata ECO Sedan FWD (1.6L 4cyl 7A) 2016 Black,Hyundai,Sonata ECO,2016,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz E350 Base 4dr Sedan RWD (3.5L 6cyl 7A) 2014 White,Mercedes-Benz,E350 Base,2014,foreign used,automatic,"₦ 24,800,000"
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2015 Black,Toyota,RAV4 Limited,2015,foreign used,automatic,"₦ 25,500,000"
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2014 Black,Toyota,Land Cruiser,2014,local used,automatic,"₦ 46,000,000"
Mercedes-Benz GLE-Class 2025 Gray,Mercedes-Benz,GLE-Class,2025,foreign used,automatic,"₦ 250,000,000"
Mercedes-Benz GLE-Class GLE 350 2016 White,Mercedes-Benz,GLE-Class GLE,2016,foreign used,automatic,"₦ 38,500,000"
Mercedes-Benz S-Class S 560 4MATIC (W222) 2018 Black,Mercedes-Benz,S-Class S,2018,foreign used,automatic,"₦ 96,000,000"
Toyota Land Cruiser Prado 2010 Black,Toyota,Land Cruiser,2010,local used,automatic,"₦ 11,000,000"
Toyota RAV4 2009 Black,Toyota,RAV4,2009,foreign used,automatic,"₦ 15,000,000"
Toyota Corolla 2007 Black,Toyota,Corolla,2007,local used,automatic,"₦ 5,500,000"
Mercedes-Benz GLK-Class 2015 Silver,Mercedes-Benz,GLK-Class,2015,foreign used,,"₦ 20,000,000"
Toyota Avalon XLE FWD Sedan (3.5L V6 8A) 2019 Black,Toyota,Avalon XLE,2019,local used,automatic,"₦ 45,000,000"
Toyota Corolla L 4-Speed Automatic 2013 Silver,Toyota,Corolla L,2013,foreign used,automatic,"₦ 13,000,000"
Toyota Corolla LE 2007 Blue,Toyota,Corolla LE,2007,local used,automatic,"₦ 6,480,000"
Toyota Highlander Limited AWD 2020 Black,Toyota,Highlander Limited,2020,foreign used,automatic,"₦ 64,500,000"
Toyota Highlander 2013 Black,Toyota,Highlander,2013,foreign used,automatic,"₦ 18,800,000"
Toyota Highlander 2010 Gold,Toyota,Highlander,2010,local used,automatic,"₦ 11,000,000"
Lexus RX 2007 Gray,Lexus,RX,2007,foreign used,automatic,"₦ 12,980,000"
Toyota Sienna LE AWD 7-Passenger 2013 Black,Toyota,Sienna LE,2013,foreign used,automatic,"₦ 13,100,000"
Toyota Camry 2016 Gray,Toyota,Camry,2016,foreign used,automatic,"₦ 15,300,000"
Lexus ES 330 2005 Blue,Lexus,ES 330,2005,local used,automatic,"₦ 5,700,000"
Toyota Corolla Sedan Automatic 2004 Gold,Toyota,Corolla Sedan,2004,local used,automatic,"₦ 3,900,000"
Toyota Highlander 2014 Black,Toyota,Highlander,2014,local used,automatic,"₦ 14,500,000"
Dodge Challenger 2016 Red,Dodge,Challenger,2016,foreign used,automatic,"₦ 35,000,000"
Toyota RAV4 2013 Black,Toyota,RAV4,2013,local used,automatic,"₦ 9,800,000"
Toyota Sequoia 2005 Blue,Toyota,Sequoia,2005,local used,automatic,"₦ 5,500,000"
Land Rover Range Rover Vogue 2016 Black,Land,Rover Range,2016,local used,automatic,"₦ 39,500,000"
Toyota Tundra SR5 4dr Double Cab 4WD SB (5.7L 8cyl 6A) 2015 Black,Toyota,Tundra SR5,2015,foreign used,automatic,"₦ 40,000,000"
Opel Zafira 1.8 2005 Silver,Opel,Zafira 1,2005,foreign used,automatic,"₦ 6,000,000"
Hyundai Tucson 2016 Gray,Hyundai,Tucson,2016,foreign used,automatic,"₦ 20,000,000"
New Mercedes-Benz G-Class G 63 AMG 2024 Blue,New,Mercedes-Benz G-Class,2024,new,automatic,"₦ 465,000,000"
Volkswagen Golf 2005 Silver,Volkswagen,Golf,2005,foreign used,automatic,"₦ 6,000,000"
Lexus ES 2012 Silver,Lexus,ES,2012,local used,automatic,"₦ 9,500,000"
Lexus RX 2010 Silver,Lexus,RX,2010,local used,automatic,"₦ 17,500,000"
Mercedes-Benz G-Class G 63 AMG 4MATIC 2017 Brown,Mercedes-Benz,G-Class G,2017,local used,automatic,"₦ 80,000,000"
Toyota Highlander Limited 2008 White,Toyota,Highlander Limited,2008,foreign used,automatic,"₦ 16,000,000"
BMW 535i 2011 Silver,BMW,535i,2011,local used,automatic,"₦ 12,500,000"
Honda Accord Sport 1.5T 2020 Silver,Honda,Accord Sport,2020,local used,automatic,"₦ 25,000,000"
New BYD Seagull 38 kWh FWD 2024 White,New,BYD Seagull,2024,new,,"₦ 35,000,000"
New Toyota Hilux 2025 Black,New,Toyota Hilux,2025,new,automatic,"₦ 98,000,000"
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2015 Gray,Toyota,RAV4 Limited,2015,foreign used,automatic,"₦ 22,600,000"
Mercedes-Benz C300 2015 White,Mercedes-Benz,C300,2015,foreign used,automatic,"₦ 25,000,000"
Toyota Highlander 2016 Red,Toyota,Highlander,2016,foreign used,,"₦ 31,000,000"
Toyota Corolla Verso 2008 Red,Toyota,Corolla Verso,2008,foreign used,automatic,"₦ 7,500,000"
Acura MDX 2004 Silver,Acura,MDX,2004,local used,automatic,"₦ 3,400,000"
Acura MDX 2007 Black,Acura,MDX,2007,local used,automatic,"₦ 3,800,000"
Toyota Corolla SE 2022 White,Toyota,Corolla SE,2022,foreign used,automatic,"₦ 37,000,000"
Lexus RX 350 2022 Black,Lexus,RX 350,2022,foreign used,automatic,"₦ 95,000,000"
Honda CR-V 2.2 i-CTDi 2009 Black,Honda,CR-V 2,2009,local used,automatic,"₦ 6,000,000"
Toyota Sienna 2003 Red,Toyota,Sienna,2003,local used,automatic,"₦ 3,700,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 White,Mercedes-Benz,C300 Sport,2014,local used,automatic,"₦ 9,000,000"
Toyota RAV4 XLE 2021 Blue,Toyota,RAV4 XLE,2021,foreign used,automatic,"₦ 44,500,000"
Toyota Corolla S 4dr Sedan (1.8L 4cyl 4A) 2009 Red,Toyota,Corolla S,2009,foreign used,manual,"₦ 8,900,000"
Ford Fusion 2018 Silver,Ford,Fusion,2018,local used,automatic,"₦ 13,800,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2014 Green,Toyota,Camry SE,2014,local used,automatic,"₦ 10,500,000"
Mercedes-Benz C230 2007 White,Mercedes-Benz,C230,2007,local used,automatic,"₦ 4,200,000"
Toyota Corolla 2013 Silver,Toyota,Corolla,2013,foreign used,automatic,"₦ 11,500,000"
Honda Accord 2012 Silver,Honda,Accord,2012,local used,automatic,"₦ 5,999,999"
Hyundai Accent 2014 Red,Hyundai,Accent,2014,local used,automatic,"₦ 7,000,000"
Toyota Corolla 2005 Red,Toyota,Corolla,2005,local used,automatic,"₦ 6,200,000"
Hyundai Sonata Limited 4dr Sedan (2.4L 4cyl 6A) 2014 Red,Hyundai,Sonata Limited,2014,foreign used,automatic,"₦ 18,984,375"
Toyota Highlander Platinum 2021 Burgundy,Toyota,Highlander Platinum,2021,foreign used,automatic,"₦ 75,000,000"
Lexus NX 300h Base 4x4 (2.5L 4cyl 2A) 2018 Blue,Lexus,NX 300h,2018,foreign used,automatic,"₦ 63,000,000"
Hyundai Veloster RE:FLEX 3dr Hatchback w/Black Interior (1.6L 4cyl 6AM),,,,foreign used,automatic,"₦ 13,000,000"
Lexus ES 330 2006 Black,Lexus,ES 330,2006,local used,automatic,"₦ 6,500,000"
Nissan Almera 2005 Blue,Nissan,Almera,2005,foreign used,automatic,"₦ 7,800,000"
Toyota Yaris 1.4 2002 Gold,Toyota,Yaris 1,2002,foreign used,manual,"₦ 4,500,000"
Toyota RAV4 2004 Black,Toyota,RAV4,2004,local used,automatic,"₦ 3,700,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2017 Black,Toyota,Camry SE,2017,foreign used,automatic,"₦ 16,950,000"
Toyota Highlander LE Plus 2019 White,Toyota,Highlander LE,2019,foreign used,automatic,"₦ 40,000,000"
Porsche Cayenne 2010 Silver,Porsche,Cayenne,2010,local used,automatic,"₦ 8,000,000"
Toyota RAV4 2010 Gray,Toyota,RAV4,2010,foreign used,automatic,"₦ 15,888,888"
Toyota 4-Runner 2011 Silver,Toyota,4-Runner,2011,local used,automatic,"₦ 15,000,000"
Chevrolet Spark LS 2012 White,Chevrolet,Spark LS,2012,foreign used,automatic,"₦ 8,900,000"
Land Rover Range Rover Vogue 2023 Black,Land,Rover Range,2023,foreign used,automatic,"₦ 380,000,000"
Toyota Highlander 2015 Green,Toyota,Highlander,2015,foreign used,automatic,"₦ 32,000,000"
Toyota Corolla LE 2006 Black,Toyota,Corolla LE,2006,local used,automatic,"₦ 5,550,000"
Lexus RX 350 2011 Red,Lexus,RX 350,2011,foreign used,automatic,"₦ 19,500,000"
Toyota Camry 2013 Silver,Toyota,Camry,2013,foreign used,automatic,"₦ 13,700,000"
Mercedes-Benz M Class ML350 4dr SUV (3.5L 6cyl 7A) 2014 Gray,Mercedes-Benz,M Class,2014,local used,automatic,"₦ 17,500,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl 4A) 2012 Silver,Toyota,Corolla LE,2012,local used,automatic,"₦ 6,600,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2009 Black,Toyota,Camry LE,2009,local used,automatic,"₦ 5,500,000"
Toyota Venza 2013 Black,Toyota,Venza,2013,foreign used,automatic,"₦ 20,000,000"
Toyota Camry 2008 Gray,Toyota,Camry,2008,local used,automatic,"₦ 7,100,000"
Kia Sorento LX 2011 Gold,Kia,Sorento LX,2011,foreign used,automatic,"₦ 12,300,000"
Toyota Land Cruiser Prado 2015 Red,Toyota,Land Cruiser,2015,local used,automatic,"₦ 56,953,125"
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 Black,Toyota,Camry SE,2018,foreign used,automatic,"₦ 27,000,000"
Hyundai Sonata Limited w/Brown Leather 4dr Sedan (2.4L 4cyl 6A) 2015,Hyundai,Sonata Limited,2015,foreign used,automatic,"₦ 16,300,000"
Toyota Sienna XLE 2005 Red,Toyota,Sienna XLE,2005,local used,automatic,"₦ 4,800,000"
Ford Ranger 2009 Green,Ford,Ranger,2009,local used,manual,"₦ 7,800,000"
Toyota Camry 2005 Gray,Toyota,Camry,2005,local used,automatic,"₦ 3,800,000"
Mercedes-Benz C43 2020 Black,Mercedes-Benz,C43,2020,foreign used,automatic,"₦ 61,500,000"
Lexus LX 2016 White,Lexus,LX,2016,foreign used,automatic,"₦ 115,000,000"
Toyota Corolla 2013 Gray,Toyota,Corolla,2013,foreign used,automatic,"₦ 11,500,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2014 Black,Mercedes-Benz,CLA-Class CLA,2014,local used,automatic,"₦ 16,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Blue,Toyota,Camry LE,2008,foreign used,automatic,"₦ 10,700,000"
Mercedes-Benz C240 2005 Black,Mercedes-Benz,C240,2005,local used,automatic,"₦ 3,100,000"
New Toyota Land Cruiser Prado 2025 Black,New,Toyota Land,2025,new,automatic,"₦ 145,000,000"
Toyota Avalon Limited Sedan FWD (3.5L 6cyl 6A) 2017 Black,Toyota,Avalon Limited,2017,foreign used,automatic,"₦ 29,000,000"
Mercedes-Benz M Class ML350 AWD 4MATIC 2009 Black,Mercedes-Benz,M Class,2009,local used,automatic,"₦ 9,300,000"
Honda CR-V EX-L AWD 2019 Gray,Honda,CR-V EX-L,2019,foreign used,automatic,"₦ 27,500,000"
Lexus RX 350 2020 Pearl,Lexus,RX 350,2020,foreign used,automatic,"₦ 75,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2011 White,Mercedes-Benz,GLK-Class 350,2011,local used,automatic,"₦ 11,500,000"
Honda Accord 2010 Black,Honda,Accord,2010,local used,automatic,"₦ 4,800,000"
Toyota Hilux Revo Double Cab Petrol 2.7 AWD 2020 Blue,Toyota,Hilux Revo,2020,foreign used,automatic,"₦ 78,000,000"
Toyota Corolla 2013 Silver,Toyota,Corolla,2013,foreign used,automatic,"₦ 12,800,000"
Toyota Corolla 1998 Silver,Toyota,Corolla,1998,foreign used,manual,"₦ 5,500,000"
Toyota Corolla 2010 Silver,Toyota,Corolla,2010,foreign used,automatic,"₦ 10,500,000"
Honda Accord 2009 Red,Honda,Accord,2009,local used,automatic,"₦ 5,000,000"
Lexus IS 250 Automatic 2011 Black,Lexus,IS 250,2011,local used,automatic,"₦ 12,800,000"
GAC GS3 2019 Yellow,GAC,GS3,2019,local used,automatic,"₦ 14,500,000"
Hyundai Sonata 2011 Gray,Hyundai,Sonata,2011,local used,automatic,"₦ 7,400,000"
Toyota Avalon XLE Premium Sedan FWD (3.5L 6cyl 6A) 2013 Black,Toyota,Avalon XLE,2013,foreign used,automatic,"₦ 17,500,000"
Toyota Avalon XLE Premium 4dr Sedan (3.5L 6cyl 6A) 2014,Toyota,Avalon XLE,2014,foreign used,automatic,"₦ 19,000,000"
Lexus ES 350 2008 Black,Lexus,ES 350,2008,local used,automatic,"₦ 8,300,000"
Hyundai Sonata 2012 Blue,Hyundai,Sonata,2012,local used,automatic,"₦ 8,100,000"
Toyota RAV4 Automatic 2003 Blue,Toyota,RAV4 Automatic,2003,local used,automatic,"₦ 3,800,000"
Lexus RX 350 2017 Red,Lexus,RX 350,2017,foreign used,automatic,"₦ 45,000,000"
Ford Focus 2010 Red,Ford,Focus,2010,local used,automatic,"₦ 5,000,000"
Lexus IS 2007 Silver,Lexus,IS,2007,foreign used,automatic,"₦ 12,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Blue,Toyota,Camry LE,2011,foreign used,automatic,"₦ 10,500,000"
Toyota Sienna 2001 Silver,Toyota,Sienna,2001,local used,automatic,"₦ 2,600,000"
Toyota Previa 2008 Silver,Toyota,Previa,2008,local used,manual,"₦ 3,500,000"
Suzuki Vitara 2010 Red,Suzuki,Vitara,2010,local used,automatic,"₦ 3,950,000"
Ford Mustang 2015 Red,Ford,Mustang,2015,foreign used,automatic,"₦ 34,000,000"
Toyota Land Cruiser 76 Series 2023 Black,Toyota,Land Cruiser,2023,local used,automatic,"₦ 38,500,000"
Ford Explorer XLT 4dr 4x4 (3.5L 6cyl 6A) 2013 Gray,Ford,Explorer XLT,2013,local used,automatic,"₦ 7,250,000"
Lexus ES 350 FWD 2019 White,Lexus,ES 350,2019,foreign used,automatic,"₦ 53,000,000"
Mercedes-Benz M Class 2013 Black,Mercedes-Benz,M Class,2013,local used,automatic,"₦ 21,500,000"
Land Rover Range Rover Velar 2019 White,Land,Rover Range,2019,foreign used,automatic,"₦ 63,500,000"
Lexus ES 350 2009 Black,Lexus,ES 350,2009,local used,automatic,"₦ 7,000,000"
Lexus RX 350 2007 Gray,Lexus,RX 350,2007,local used,automatic,"₦ 9,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry LE,2013,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2019 Gray,Mercedes-Benz,GLE-Class AMG,2019,foreign used,automatic,"₦ 72,000,000"
Toyota Camry 2020 Blue,Toyota,Camry,2020,foreign used,automatic,"₦ 32,000,000"
Toyota Venza AWD 2010 Red,Toyota,Venza AWD,2010,foreign used,automatic,"₦ 20,500,000"
BMW 328i 2015 White,BMW,328i,2015,foreign used,automatic,"₦ 16,000,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Black,Mercedes-Benz,C300 Sport,2013,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz E53 AMG AMG E 53 4MATIC+ 2022 White,Mercedes-Benz,E53 AMG,2022,foreign used,automatic,"₦ 119,000,000"
Hyundai Santa Fe Limited 4dr SUV AWD (3.3L 6cyl 6A) 2014 Red,Hyundai,Santa Fe,2014,foreign used,automatic,"₦ 22,100,000"
Lexus ES 350 2010 Black,Lexus,ES 350,2010,local used,automatic,"₦ 8,800,000"
Kia Morning 2013 Silver,Kia,Morning,2013,foreign used,automatic,"₦ 7,500,000"
Hyundai Sonata 2013 Silver,Hyundai,Sonata,2013,local used,automatic,"₦ 8,800,000"
Toyota Camry 2012 White,Toyota,Camry,2012,foreign used,automatic,"₦ 14,000,000"
Hyundai Elantra 2014 Red,Hyundai,Elantra,2014,foreign used,automatic,"₦ 12,500,000"
Mercedes-Benz CLA-Class CLA 250 Sedan 2015 White,Mercedes-Benz,CLA-Class CLA,2015,local used,automatic,"₦ 14,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 White,Mercedes-Benz,GLE-Class GLE,2017,foreign used,automatic,"₦ 40,000,000"
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 White,Toyota,Camry SE,2018,local used,automatic,"₦ 22,100,000"
Toyota Highlander 2013 Blue,Toyota,Highlander,2013,foreign used,automatic,"₦ 22,500,000"
Toyota Land Cruiser Prado 2.7 2020 Black,Toyota,Land Cruiser,2020,local used,automatic,"₦ 27,000,000"
Honda Civic EX 4dr Sedan (1.5L 4cyl) 2016 Black,Honda,Civic EX,2016,foreign used,automatic,"₦ 15,900,000"
Hyundai Santa Fe 2.7 V6 4WD 2009 Gray,Hyundai,Santa Fe,2009,foreign used,automatic,"₦ 10,300,000"
Toyota Land Cruiser Prado 2016 Black,Toyota,Land Cruiser,2016,local used,automatic,"₦ 43,000,000"
Lexus RX 350 AWD 2014 Gray,Lexus,RX 350,2014,foreign used,automatic,"₦ 26,000,000"
Toyota Corolla 2006 Gold,Toyota,Corolla,2006,foreign used,automatic,"₦ 8,800,000"
Mercedes-Benz GLE-Class GLE 400 4MATIC 2019 White,Mercedes-Benz,GLE-Class GLE,2019,foreign used,automatic,"₦ 48,000,000"
Toyota Sienna CE 2005 Blue,Toyota,Sienna CE,2005,local used,automatic,"₦ 5,500,000"
Toyota Highlander SE 2010 Black,Toyota,Highlander SE,2010,local used,automatic,"₦ 9,500,000"
Mercedes-Benz GLK-Class 2015 Blue,Mercedes-Benz,GLK-Class,2015,foreign used,automatic,"₦ 22,000,000"
Mercedes-Benz GLE-Class 2018 Black,Mercedes-Benz,GLE-Class,2018,foreign used,automatic,"₦ 105,000,000"
Toyota Rush 2019 White,Toyota,Rush,2019,foreign used,automatic,"₦ 32,000,000"
Toyota Tacoma 2006 Blue,Toyota,Tacoma,2006,local used,automatic,"₦ 12,000,000"
Toyota Highlander Limited AWD 2020 Brown,Toyota,Highlander Limited,2020,foreign used,automatic,"₦ 43,500,000"
Mercedes-Benz GLC-Class 2017 Blue,Mercedes-Benz,GLC-Class,2017,foreign used,automatic,"₦ 48,500,000"
Toyota 4-Runner Limited 2WD 2010 Gold,Toyota,4-Runner Limited,2010,local used,automatic,"₦ 11,800,000"
New Arcfox alphaT5 272hp FWD 2025 Gray,New,Arcfox alphaT5,2025,new,,"₦ 75,000,000"
Honda Civic EX-L 4dr Sedan (1.8L 4cyl CVT) 2014 Black,Honda,Civic EX-L,2014,foreign used,automatic,"₦ 14,500,000"
Mercedes-Benz GLE-Class 2016 Silver,Mercedes-Benz,GLE-Class,2016,foreign used,automatic,"₦ 82,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2012 Silver,Mercedes-Benz,GLK-Class 350,2012,foreign used,automatic,"₦ 18,500,000"
Hyundai Elantra GLS Automatic 2012 Silver,Hyundai,Elantra GLS,2012,foreign used,automatic,"₦ 12,600,000"
Lexus RX 2017 Brown,Lexus,RX,2017,foreign used,automatic,"₦ 48,000,000"
New Toyota bZ3 2024 White,New,Toyota bZ3,2024,new,,"₦ 60,000,000"
Mercedes-Benz C300 2016 White,Mercedes-Benz,C300,2016,local used,automatic,"₦ 17,000,000"
Lexus RX 330 2006,Lexus,RX 330,2006,local used,automatic,"₦ 9,800,000"
Toyota Sienna 2011 White,Toyota,Sienna,2011,local used,automatic,"₦ 8,850,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2021 Blue,Mercedes-Benz,GLE-Class GLE,2021,foreign used,automatic,"₦ 82,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5M) 2002 Gray,Toyota,Camry LE,2002,local used,automatic,"₦ 2,500,000"
Opel Zafira 2002 Blue,Opel,Zafira,2002,local used,manual,"₦ 3,800,000"
Lexus RX 330 2006 Off white,Lexus,RX 330,2006,foreign used,automatic,"₦ 12,000,000"
Opel Zafira 2005 Silver,Opel,Zafira,2005,local used,manual,"₦ 3,800,000"
Nissan Altima 2004 Silver,Nissan,Altima,2004,local used,automatic,"₦ 2,650,000"
Toyota Tacoma Double Cab V6 2009 Black,Toyota,Tacoma Double,2009,local used,automatic,"₦ 17,800,000"
Toyota Camry 2014 Black,Toyota,Camry,2014,local used,automatic,"₦ 7,700,000"
Mercedes-Benz M Class 2007 Black,Mercedes-Benz,M Class,2007,local used,automatic,"₦ 7,900,000"
Mercedes-Benz S-Class 2020 Black,Mercedes-Benz,S-Class,2020,foreign used,automatic,"₦ 85,000,000"
Honda Accord 2004 Blue,Honda,Accord,2004,local used,automatic,"₦ 4,100,000"
Toyota Camry 2.4 LE 2008 Gray,Toyota,Camry 2,2008,local used,automatic,"₦ 6,500,000"
Jeep Wrangler 2021 Black,Jeep,Wrangler,2021,foreign used,automatic,"₦ 76,500,000"
Mazda 323 2006 Red,Mazda,323,2006,foreign used,manual,"₦ 6,000,000"
Acura ZDX Base AWD 2011 Black,Acura,ZDX Base,2011,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz GLC-Class 2017 Black,Mercedes-Benz,GLC-Class,2017,foreign used,automatic,"₦ 68,000,000"
Hyundai Accent 2013 Black,Hyundai,Accent,2013,local used,automatic,"₦ 5,500,000"
Hyundai Tucson 2017 Silver,Hyundai,Tucson,2017,foreign used,automatic,"₦ 30,800,000"
Honda CR-V 2013 Black,Honda,CR-V,2013,local used,automatic,"₦ 9,000,000"
Lexus ES 2013 Gray,Lexus,ES,2013,local used,automatic,"₦ 16,800,000"
Lexus GX 460 Luxury 2020 Black,Lexus,GX 460,2020,local used,automatic,"₦ 68,000,000"
Hyundai Elantra 2012 Gray,Hyundai,Elantra,2012,local used,automatic,"₦ 9,700,000"
Toyota Camry SE w/Special Edition Pkg (2.5L 4cyl 6A) 2016 Red,Toyota,Camry SE,2016,foreign used,automatic,"₦ 17,620,000"
Toyota Hilux 2016 Black,Toyota,Hilux,2016,local used,automatic,"₦ 39,500,000"
Mercedes-Benz C43 4Matic Sedan AWD (3.0L V6 9AM) 2017 Gray,Mercedes-Benz,C43 4Matic,2017,foreign used,automatic,"₦ 55,000,000"
Mercedes-Benz GLA 250 2015 Gray,Mercedes-Benz,GLA 250,2015,foreign used,automatic,"₦ 24,500,000"
Toyota Corolla 2015 Black,Toyota,Corolla,2015,foreign used,automatic,"₦ 16,500,000"
Lexus ES 2013 White,Lexus,ES,2013,foreign used,automatic,"₦ 24,000,000"
Toyota RAV4 XLE 4dr SUV (2.5L 4cyl 6A) 2015 Red,Toyota,RAV4 XLE,2015,foreign used,automatic,"₦ 27,000,000"
Lexus RX 350 2010 Blue,Lexus,RX 350,2010,foreign used,automatic,"₦ 20,950,000"
Volkswagen Golf 2002 Silver,Volkswagen,Golf,2002,foreign used,automatic,"₦ 5,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2011 Gold,Toyota,Camry LE,2011,foreign used,automatic,"₦ 10,800,000"
Mercedes-Benz M Class 2009 Black,Mercedes-Benz,M Class,2009,local used,automatic,"₦ 9,500,000"
