title,make,model,year,condition,transmission,price
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2016 Silver,Toyota,Camry,,foreign used,automatic,"₦ 14,500,000"
New Lexus LX 2024 Black,New,Lexus,,new,automatic,"₦ 680,000,000"
Toyota 4-Runner 2025 Black,Toyota,4-Runner,2025,foreign used,automatic,"₦ 135,000,000"
Acura MDX SUV 4dr FWD (3.5L 6cyl 9A) 2016 Gray,Acura,MDX,,foreign used,automatic,"₦ 20,000,000"
New Toyota RAV4 2023 Black,New,Toyota,,new,automatic,"₦ 90,000,000"
Mercedes-Benz GLE43 3.0 AWD 2018 Gray,,,,local used,automatic,"₦ 65,000,000"
Mercedes-Benz G-Class G 63 AMG 4MATIC 2020 Black,,,,foreign used,automatic,"₦ 345,000,000"
New Lexus LX 2023 Black,New,Lexus,,new,automatic,"₦ 358,000,000"
Lexus GX 460 Premium 2013 Silver,Lexus,GX,,foreign used,automatic,"₦ 31,000,000"
Toyota Corolla LE 2023 Black,Toyota,Corolla,,foreign used,automatic,"₦ 30,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Gray,Toyota,Camry,,foreign used,automatic,"₦ 9,500,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2015 Black,Toyota,Camry,,foreign used,automatic,"₦ 19,500,000"
Toyota Highlander XLE V6 4x4 (3.5L 6cyl 6A) 2016 Black,Toyota,Highlander,,foreign used,automatic,"₦ 27,000,000"
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 White,Toyota,Highlander,,foreign used,automatic,"₦ 29,000,000"
Toyota Camry XLE 4dr Sedan (3.5L 6cyl 6A) 2014 Gray,Toyota,Camry,,foreign used,automatic,"₦ 15,500,000"
Toyota Tacoma Access Cab 2010 Silver,Toyota,Tacoma,,foreign used,automatic,"₦ 21,500,000"
Toyota Highlander Limited 3.5l 4WD 2013 Purple,Toyota,Highlander,,foreign used,automatic,"₦ 20,000,000"
Honda Accord 2004 Blue,Honda,Accord,2004,local used,automatic,"₦ 2,750,000"
Volkswagen Golf 1998 Blue,Volkswagen,Golf,1998,local used,automatic,"₦ 4,180,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5M) 2004 Silver,Toyota,Camry,,local used,automatic,"₦ 4,968,000"
Honda Odyssey 2007 Gold,Honda,Odyssey,2007,local used,automatic,"₦ 9,900,000"
Jeep Wrangler 2007 Black,Jeep,Wrangler,2007,local used,automatic,"₦ 23,100,000"
Toyota Avensis 2.0 D Verso 2002 Blue,Toyota,Avensis,,local used,automatic,"₦ 3,000,000"
Land Rover Range Rover Evoque Pure Plus AWD 2013 Silver,Land,Rover,,local used,automatic,"₦ 11,900,000"
Toyota RAV4 2006 Black,Toyota,RAV4,2006,local used,automatic,"₦ 4,500,000"
Acura RDX 2007 Blue,Acura,RDX,2007,local used,automatic,"₦ 5,500,000"
Lexus RX 350 2008 Silver,Lexus,RX,,local used,automatic,"₦ 9,500,000"
Lexus RX 350 2018 Gray,Lexus,RX,,foreign used,automatic,"₦ 49,500,000"
Toyota Avalon XLE FWDSedan (3.6L 6cyl 6A) 2016 Gold,Toyota,Avalon,,foreign used,automatic,"₦ 22,000,000"
Lexus ES 350 2010 Gray,Lexus,ES,,foreign used,automatic,"₦ 14,200,000"
Lexus ES 350 FWD 2013 Red,Lexus,ES,,foreign used,automatic,"₦ 22,500,000"
Lexus RX 350 2024 Black,Lexus,RX,,foreign used,automatic,"₦ 140,000,000"
Mercedes-Benz C300 Luxury Sedan RWD (2.0L 4cyl 7A) 2016 Black,,,,foreign used,automatic,"₦ 29,000,000"
Mercedes-Benz C300 Luxury 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 Red,,,,foreign used,automatic,"₦ 9,700,000"
Hyundai Santa Fe 2014 Brown,Hyundai,Santa,,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz M Class 2015 White,,,,foreign used,automatic,"₦ 26,000,000"
Toyota Highlander XLE 2022 Gold,Toyota,Highlander,,foreign used,automatic,"₦ 65,000,000"
Toyota Highlander 2015 Silver,Toyota,Highlander,2015,foreign used,automatic,"₦ 34,500,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Black,,,,foreign used,automatic,"₦ 77,000,000"
Toyota Highlander Limited Platinum 2019 Silver,Toyota,Highlander,,foreign used,automatic,"₦ 38,000,000"
Acura MDX Advance and Entertainment Packages 4dr SUV (3.5L 6cyl 6A),Acura,MDX,,foreign used,automatic,"₦ 17,000,000"
Lexus ES 350 FWD 2015,Lexus,ES,,foreign used,automatic,"₦ 21,000,000"
Honda CR-V 2004 Red,Honda,CR-V,2004,local used,automatic,"₦ 3,780,000"
Honda CR-V 2008 Blue,Honda,CR-V,2008,local used,automatic,"₦ 7,560,000"
Honda Crosstour 2010 Black,Honda,Crosstour,2010,foreign used,automatic,"₦ 13,750,000"
Honda CR-V 2005 Gray,Honda,CR-V,2005,local used,automatic,"₦ 3,740,000"
Toyota Corolla 2004 White,Toyota,Corolla,2004,local used,automatic,"₦ 4,500,000"
Toyota Matrix 2005 Red,Toyota,Matrix,2005,local used,automatic,"₦ 3,900,000"
Toyota Corolla 2010 Gray,Toyota,Corolla,2010,local used,automatic,"₦ 8,000,000"
Toyota Corolla 2000 Blue,Toyota,Corolla,2000,local used,automatic,"₦ 2,200,000"
Toyota Sienna XLE Woodland Edition 2022 Red,Toyota,Sienna,,foreign used,automatic,"₦ 83,000,000"
Toyota Camry XLE 4dr Sedan (3.5L 6cyl 6A) 2015 White,Toyota,Camry,,foreign used,automatic,"₦ 17,500,000"
New Mercedes-Benz GLS-Class 2024 Black,New,Mercedes-Benz,,new,automatic,"₦ 275,000,000"
New Mercedes-Benz E350 2024 Blue,New,Mercedes-Benz,,new,automatic,"₦ 245,000,000"
New Mercedes-Benz G-Class 2025 Black,New,Mercedes-Benz,,new,automatic,"₦ 650,000,000"
Rolls-Royce Cullinan Base 2021 White,,,,foreign used,automatic,"₦ 950,000,000"
Toyota Highlander 2006 Blue,Toyota,Highlander,2006,foreign used,automatic,"₦ 11,000,000"
Mercedes-Benz GLC-Class 2020 White,,,,foreign used,automatic,"₦ 36,000,000"
Honda Civic 2007 Gray,Honda,Civic,2007,local used,automatic,"₦ 3,080,000"
Toyota Camry 2004 Blue,Toyota,Camry,2004,local used,automatic,"₦ 5,292,000"
Infiniti G35 2008 Black,Infiniti,G35,2008,local used,automatic,"₦ 5,500,000"
Toyota Venza AWD 2012 Green,Toyota,Venza,,local used,automatic,"₦ 9,800,000"
Toyota Camry 2004 Black,Toyota,Camry,2004,local used,automatic,"₦ 4,400,000"
Kia Optima 2007 Black,Kia,Optima,2007,local used,automatic,"₦ 3,080,000"
Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2007 Silver,Honda,Pilot,,local used,automatic,"₦ 4,400,000"
Volkswagen Golf 2010 Silver,Volkswagen,Golf,2010,local used,automatic,"₦ 4,070,000"
Peugeot 406 2.0 2008 Blue,Peugeot,406,,local used,automatic,"₦ 3,500,000"
Lexus ES 350 FWD 2013 White,Lexus,ES,,local used,automatic,"₦ 7,500,000"
Ford Focus 2012 Gray,Ford,Focus,2012,local used,automatic,"₦ 5,500,000"
Toyota Camry XLE V6 4dr Sedan (3.0L 6cyl 4A) 2001 Green,Toyota,Camry,,local used,automatic,"₦ 2,450,000"
Lexus ES 350 2011 Silver,Lexus,ES,,foreign used,automatic,"₦ 14,500,000"
Lexus RX 350 2015 Silver,Lexus,RX,,foreign used,automatic,"₦ 28,000,000"
Lexus RX 350 2017 Brown,Lexus,RX,,foreign used,automatic,"₦ 54,000,000"
Toyota Avalon Limited Sedan FWD (3.5L 6cyl 6A) 2013 White,Toyota,Avalon,,foreign used,automatic,"₦ 22,000,000"
Toyota Camry 2013 Black,Toyota,Camry,2013,foreign used,automatic,"₦ 16,500,000"
Lexus GX 460 Luxury 2018 White,Lexus,GX,,foreign used,automatic,"₦ 62,000,000"
Toyota Highlander Limited V6 2006 Blue,Toyota,Highlander,,local used,automatic,"₦ 6,500,000"
Lexus RX 350 2017 Silver,Lexus,RX,,foreign used,automatic,"₦ 46,000,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 25,000,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018,,,,local used,automatic,"₦ 65,000,000"
Honda Civic 2017 Black,Honda,Civic,2017,foreign used,automatic,"₦ 18,300,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.0L 6cyl 7A) 2012 White,,,,foreign used,automatic,"₦ 13,500,000"
Lexus GX 460 Luxury 2017 Gray,Lexus,GX,,foreign used,automatic,"₦ 65,000,000"
Lexus RX 350 AWD 2018 Blue,Lexus,RX,,foreign used,automatic,"₦ 41,200,000"
Land Rover Range Rover Sport SV Edition One Obsidian Black 2024 Black,Land,Rover,,foreign used,automatic,"₦ 360,000,000"
Mercedes-Benz GLE-Class 2019 White,,,,foreign used,automatic,"₦ 96,999,500"
Aston Martin DBX 2021 Black,Aston,Martin,,foreign used,automatic,"₦ 385,000,000"
Mercedes-Benz GLE-Class 2024 Black,,,,foreign used,automatic,"₦ 255,000,000"
Mercedes-Benz GLE-Class AMG GLE 63 S 4MATIC 2024 Black,,,,foreign used,automatic,"₦ 335,000,000"
Mercedes-Benz S-Class 2022 Gray,,,,foreign used,automatic,"₦ 198,000,000"
Toyota Corolla LE Special Edition 4dr Sedan (1.8L 4cyl 4A) 2013 Silver,Toyota,Corolla,,foreign used,automatic,"₦ 12,500,000"
Toyota Sequoia Limited 4dr SUV 4WD (4.7L 8cyl 5A) 2006 Black,Toyota,Sequoia,,foreign used,automatic,"₦ 7,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 Black,,,,foreign used,automatic,"₦ 15,000,000"
Volkswagen Passat 2007 Black,Volkswagen,Passat,2007,local used,automatic,"₦ 4,050,000"
Honda CR-V 2007 Beige,Honda,CR-V,2007,foreign used,automatic,"₦ 12,960,000"
Toyota Sienna LE 2008 Green,Toyota,Sienna,,foreign used,automatic,"₦ 9,300,000"
Infiniti QX56 2012 Black,Infiniti,QX56,2012,foreign used,automatic,"₦ 34,127,500"
Toyota Camry 2004 Gray,Toyota,Camry,2004,local used,automatic,"₦ 5,400,000"
Honda Odyssey 2005 Gray,Honda,Odyssey,2005,local used,automatic,"₦ 4,950,000"
Lexus RX 350 2019 Gray,Lexus,RX,,foreign used,automatic,"₦ 54,000,000"
Toyota Tacoma Limited 2018 Black,Toyota,Tacoma,,foreign used,automatic,"₦ 37,500,000"
Volkswagen Golf 1.4 TSI 5 Door 2010 Silver,Volkswagen,Golf,,local used,automatic,"₦ 3,850,000"
Toyota Sienna 2011 Blue,Toyota,Sienna,2011,local used,automatic,"₦ 10,500,000"
Mercedes-Benz R-Class 2006 Black,,,,local used,automatic,"₦ 3,600,000"
Lexus RX 330 2006 Gray,Lexus,RX,,local used,automatic,"₦ 8,000,000"
Toyota Highlander 2004 Red,Toyota,Highlander,2004,local used,automatic,"₦ 6,500,000"
Mercedes-Benz C200 2005 Silver,,,,foreign used,manual,"₦ 4,500,000"
Lexus ES 350 2008 Red,Lexus,ES,,local used,automatic,"₦ 7,000,000"
Lexus RX 2007 Black,Lexus,RX,2007,local used,automatic,"₦ 9,700,000"
Lexus ES 350 2008 Gray,Lexus,ES,,local used,automatic,"₦ 7,800,000"
Toyota Highlander Limited 2019 Blue,Toyota,Highlander,,foreign used,automatic,"₦ 40,000,000"
Mercedes-Benz GLE-Class GLE 400 4MATIC 2016 Black,,,,foreign used,automatic,"₦ 50,000,000"
Lexus RX 2006 Black,Lexus,RX,2006,local used,automatic,"₦ 3,500,000"
Mercedes-Benz A-Class Base A 220 AWD 4MATIC 2020 Gray,,,,foreign used,automatic,"₦ 39,000,000"
Toyota Matrix 2004 Gray,Toyota,Matrix,2004,foreign used,automatic,"₦ 7,200,000"
Toyota 4-Runner 2013 Silver,Toyota,4-Runner,2013,foreign used,automatic,"₦ 28,500,000"
Toyota Venza AWD 2010 Brown,Toyota,Venza,,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2020 Black,,,,foreign used,automatic,"₦ 82,000,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Silver,,,,foreign used,automatic,"₦ 60,000,000"
Mercedes-Benz GLC-Class 2016 White,,,,foreign used,automatic,"₦ 38,500,000"
New Toyota Land Cruiser Prado 2.4 Petrol 2024 Beige,New,Toyota,,new,automatic,"₦ 175,000,000"
Lexus RX 350 AWD 2017 Black,Lexus,RX,,foreign used,automatic,"₦ 38,300,000"
Toyota Highlander Limited Platinum 4x4 V6 (3.5L 6cyl 8A) 2017 White,Toyota,Highlander,,foreign used,automatic,"₦ 42,000,000"
Land Rover Range Rover Velar P380 S 4x4 2018 Brown,Land,Rover,,foreign used,automatic,"₦ 66,000,000"
Lexus GX 460 Luxury 2019 Gray,Lexus,GX,,local used,automatic,"₦ 66,000,000"
Nissan Rogue SV 2012 Black,Nissan,Rogue,,foreign used,automatic,"₦ 16,453,125"
New Toyota Camry 2022 Black,New,Toyota,,new,automatic,"₦ 75,000,000"
New Lexus LX 2023 Black,New,Lexus,,new,automatic,"₦ 573,000,000"
Lexus LX 570 (5 seats) AWD 2017 Black,Lexus,LX,,foreign used,automatic,"₦ 120,000,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 Black,,,,foreign used,automatic,"₦ 12,500,000"
Lexus RX 350 2015 Black,Lexus,RX,,foreign used,automatic,"₦ 25,500,000"
Toyota Matrix 2004 Black,Toyota,Matrix,2004,local used,automatic,"₦ 4,290,000"
Honda CR-V 2005 Gold,Honda,CR-V,2005,local used,automatic,"₦ 3,080,000"
Honda CR-V 2008 Silver,Honda,CR-V,2008,local used,automatic,"₦ 8,640,000"
Lexus ES 330 Sedan 2004 Silver,Lexus,ES,,local used,automatic,"₦ 4,900,000"
Toyota Camry 2008 Gray,Toyota,Camry,2008,local used,automatic,"₦ 6,700,000"
Hyundai Sonata Sport 2.0T Sedan FWD (2.0L 4cyl 6A) 2016 Gray,Hyundai,Sonata,,foreign used,automatic,"₦ 16,000,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2012 Silver,Toyota,Camry,,foreign used,automatic,"₦ 16,300,000"
Hyundai Sonata 2013 Black,Hyundai,Sonata,2013,foreign used,automatic,"₦ 16,500,000"
Lexus GX 460 Luxury 2018 Maroon,Lexus,GX,,foreign used,automatic,"₦ 60,000,000"
Toyota Highlander LE Plus 4dr SUV AWD (3.5L 6cyl 6A) 2015 Brown,Toyota,Highlander,,foreign used,automatic,"₦ 28,000,000"
Toyota Highlander Limited 4x4 V6 (3.5L 6cyl 8A) 2017 Burgundy,Toyota,Highlander,,local used,automatic,"₦ 28,700,000"
Lexus IS 250 2008 Silver,Lexus,IS,,local used,automatic,"₦ 7,400,000"
Lexus IS 250 2008 Black,Lexus,IS,,local used,automatic,"₦ 7,200,000"
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2010 Black,Toyota,Land,,local used,automatic,"₦ 35,000,000"
Toyota Camry LE 4dr Sedan (2.4L 4cyl 5A) 2008 Green,Toyota,Camry,,local used,automatic,"₦ 6,570,000"
Lexus GX 460 2012 Burgundy,Lexus,GX,,foreign used,automatic,"₦ 38,000,000"
Toyota Highlander Limited 2011 White,Toyota,Highlander,,foreign used,automatic,"₦ 19,500,000"
Lexus GX 460 Luxury 2019 White,Lexus,GX,,foreign used,automatic,"₦ 61,000,000"
Rolls-Royce Cullinan Base 2019 Matt Black,,,,foreign used,automatic,"₦ 810,000,000"
Mercedes-Benz G-Class 2019 Black,,,,foreign used,automatic,"₦ 295,000,000"
Mercedes-Benz GLS-Class 2021 White,,,,foreign used,automatic,"₦ 420,000,000"
Mercedes-Benz GLE-Class 2016 Black,,,,foreign used,automatic,"₦ 42,500,000"
Toyota Avalon XLE Plus FWD Sedan (3.6L 6cyl 6A) 2016 Black,Toyota,Avalon,,foreign used,automatic,"₦ 19,500,000"
Toyota Tacoma Access Cab 2007 White,Toyota,Tacoma,,foreign used,automatic,"₦ 18,500,000"
Lexus RX 350 AWD 2014 Black,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Toyota RAV4 2015 Gray,Toyota,RAV4,2015,foreign used,automatic,"₦ 24,679,687"
Nissan Frontier PRO-4X 4dr Crew Cab 4WD 5.0 ft. SB (4.0L 6cyl 6M) 2015,Nissan,Frontier,,local used,manual,"₦ 7,850,000"
Mercedes-Benz M Class ML 350 4Matic 2012 Black,,,,local used,automatic,"₦ 19,000,000"
Lexus RX 350 2017 White,Lexus,RX,,foreign used,automatic,"₦ 57,500,000"
Honda Ridgeline RTL w/Leather 4x4 Crew Cab 122 in. WB 2007 Black,Honda,Ridgeline,,local used,automatic,"₦ 9,180,000"
Honda Crosstour 2010 Black,Honda,Crosstour,2010,local used,automatic,"₦ 10,260,000"
Honda Accord 2.4 LX Automatic 2008 Silver,Honda,Accord,,local used,automatic,"₦ 5,292,000"
Infiniti G35 2007 Black,Infiniti,G35,2007,local used,automatic,"₦ 4,400,000"
Honda Accord 2005 Silver,Honda,Accord,2005,local used,automatic,"₦ 3,000,000"
Ford Edge 2013 White,Ford,Edge,2013,local used,automatic,"₦ 8,500,000"
Lexus ES 2004 Gold,Lexus,ES,2004,local used,automatic,"₦ 5,700,000"
Ford Expedition Eddie Bauer 4x4 2007 Red,Ford,Expedition,,foreign used,automatic,"₦ 5,940,000"
Toyota Camry 2002 White,Toyota,Camry,2002,local used,automatic,"₦ 2,600,000"
Mercedes-Benz GLE-Class 2016 White,,,,foreign used,automatic,"₦ 61,500,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2021 White,,,,foreign used,automatic,"₦ 82,000,000"
Mercedes-Benz GL-Class 450 2016 White,,,,foreign used,automatic,"₦ 32,000,000"
Toyota Highlander XLE 4x2 V6 (3.5L 6cyl 8A) 2017 White,Toyota,Highlander,,foreign used,automatic,"₦ 37,999,999"
Lexus RX 350 2008 Gray,Lexus,RX,,foreign used,automatic,"₦ 15,500,000"
Lexus ES 350 2008 Red,Lexus,ES,,foreign used,automatic,"₦ 12,100,000"
Mercedes-Benz G-Class G 63 AMG 4MATIC 2019 Black,,,,foreign used,automatic,"₦ 310,000,000"
Lexus RX 330 2004 Gold,Lexus,RX,,foreign used,automatic,"₦ 12,700,000"
Land Rover Range Rover Velar P380 HSE R-Dynamic 4x4 2018 Black,Land,Rover,,foreign used,automatic,"₦ 65,500,000"
Toyota Highlander Platinum 2022 Blue,Toyota,Highlander,,foreign used,automatic,"₦ 80,000,000"
Lexus ES 350 2011 Silver,Lexus,ES,,foreign used,automatic,"₦ 13,700,000"
Lexus RX 350 2015 Red,Lexus,RX,,foreign used,automatic,"₦ 29,000,000"
Lexus ES 350 FWD 2013 Red,Lexus,ES,,foreign used,automatic,"₦ 20,300,000"
New Mercedes-Benz GLC-Class 2025 White,New,Mercedes-Benz,,new,automatic,"₦ 250,000,000"
Lexus RX 350 2023 Blue,Lexus,RX,,foreign used,automatic,"₦ 123,000,000"
New Toyota Land Cruiser Prado 2025 Gray,New,Toyota,,new,automatic,"₦ 143,000,000"
Toyota Tacoma Limited V6 4x2 Double Cab 127.4 in. WB 2020 Black,Toyota,Tacoma,,foreign used,automatic,"₦ 42,000,000"
Toyota Highlander XLE V6 4x4 (3.5L 6cyl 6A) 2016 Purple,Toyota,Highlander,,foreign used,automatic,"₦ 27,000,000"
Toyota RAV4 Limited V6 4x4 2008 Green,Toyota,RAV4,,foreign used,automatic,"₦ 14,000,000"
Lexus RX 350 AWD 2014 Silver,Lexus,RX,,foreign used,automatic,"₦ 24,500,000"
Mercedes-Benz M Class ML 350 4Matic 2013 Gray,,,,foreign used,automatic,"₦ 24,500,000"
Toyota Sequoia Limited 4dr SUV (5.7L 8cyl 6A) 2015 Gray,Toyota,Sequoia,,foreign used,automatic,"₦ 27,000,000"
Lexus ES 350 FWD 2014 Black,Lexus,ES,,foreign used,automatic,"₦ 12,000,000"
Hyundai Sonata 2015 Red,Hyundai,Sonata,2015,foreign used,automatic,"₦ 13,500,000"
Honda FR-V 2007 Black,Honda,FR-V,2007,local used,manual,"₦ 4,400,000"
Honda Accord Crosstour 2010 Black,Honda,Accord,,local used,automatic,"₦ 7,260,000"
Land Rover Range Rover Sport 2009 Black,Land,Rover,,local used,automatic,"₦ 11,340,000"
Hyundai H1 1999 White,Hyundai,H1,1999,foreign used,manual,"₦ 9,900,000"
Toyota Corolla 2004 Blue,Toyota,Corolla,2004,local used,automatic,"₦ 6,480,000"
Toyota Tundra 1999 Green,Toyota,Tundra,1999,foreign used,automatic,"₦ 6,600,000"
Peugeot 406 2005 Blue,Peugeot,406,2005,local used,manual,"₦ 6,480,000"
Honda Accord 2014 White,Honda,Accord,2014,foreign used,automatic,"₦ 14,800,000"
Toyota Sienna 2006 Silver,Toyota,Sienna,2006,local used,automatic,"₦ 9,300,000"
Honda Accord 2009 Blue,Honda,Accord,2009,local used,automatic,"₦ 4,970,000"
Mercedes-Benz C180 2002 Silver,,,,foreign used,automatic,"₦ 7,000,000"
Honda Accord 2007 Gold,Honda,Accord,2007,local used,automatic,"₦ 3,600,000"
Lexus RX 330 2005 Black,Lexus,RX,,local used,automatic,"₦ 7,600,000"
Rolls-Royce Cullinan 2023 Off white,,,,foreign used,automatic,"₦ 1,400,000,000"
Lexus ES 350 FWD 2013 Silver,Lexus,ES,,foreign used,automatic,"₦ 22,500,000"
Mercedes-Benz GLC-Class 2016 Brown,,,,foreign used,automatic,"₦ 59,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 White,,,,foreign used,automatic,"₦ 46,500,000"
Lexus GX 460 Luxury 2018 White,Lexus,GX,,foreign used,automatic,"₦ 60,000,000"
Mercedes-Benz GLE-Class GLE 350 2016 Blue,,,,foreign used,automatic,"₦ 38,200,000"
Lexus RX 350 AWD 2014 White,Lexus,RX,,foreign used,automatic,"₦ 27,000,000"
Mercedes-Benz C300 Base 4Matic Sedan AWD (2.0L 4cyl 7A) 2016 White,,,,foreign used,automatic,"₦ 27,000,000"
New Toyota Grand Highlander 2024 Black,New,Toyota,,new,automatic,"₦ 170,000,000"
Toyota Highlander XLE AWD 2024 Blue,Toyota,Highlander,,foreign used,automatic,"₦ 39,500,000"
Mercedes-Benz M Class ML 550 4Matic 2013 Black,,,,foreign used,automatic,"₦ 28,000,000"
Toyota Venza 2015 White,Toyota,Venza,2015,foreign used,automatic,"₦ 24,500,000"
Mercedes-Benz GLA 250 2016 White,,,,foreign used,automatic,"₦ 26,000,000"
Mercedes-Benz GLE-Class 2020 Gray,,,,foreign used,automatic,"₦ 89,999,999"
Bentley Bentayga 2020 Blue,Bentley,Bentayga,2020,foreign used,automatic,"₦ 180,000,000"
New Lexus GX 2024 Black,New,Lexus,,new,automatic,"₦ 260,000,000"
Toyota Highlander XLE V6 4x4 (3.5L 6cyl 6A) 2016 Gray,Toyota,Highlander,,foreign used,automatic,"₦ 27,000,000,000"
Lexus ES 350 2010 Blue,Lexus,ES,,foreign used,automatic,"₦ 12,500,000"
Lexus RX 350 2015 Gold,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Acura MDX 2004 Green,Acura,MDX,2004,local used,automatic,"₦ 4,968,000"
Lexus RX 330 2003 Silver,Lexus,RX,,local used,automatic,"₦ 6,380,000"
Toyota Avalon 1997 Green,Toyota,Avalon,1997,local used,automatic,"₦ 3,850,000"
Honda Odyssey 2007 Blue,Honda,Odyssey,2007,local used,automatic,"₦ 6,050,000"
Honda Pilot 2005 Black,Honda,Pilot,2005,local used,automatic,"₦ 3,058,000"
Hyundai Grandeur 2000 Black,Hyundai,Grandeur,2000,local used,automatic,"₦ 3,960,000"
Land Rover Range Rover Sport Supercharged 4x4 (4.2L 8cyl 6A) 2009 Black,Land,Rover,,local used,automatic,"₦ 7,480,000"
Honda Accord 2007 Gray,Honda,Accord,2007,local used,automatic,"₦ 3,080,000"
Toyota Camry 2008 White,Toyota,Camry,2008,local used,automatic,"₦ 5,500,000"
Mazda CX-7 2008 Silver,Mazda,CX-7,2008,local used,automatic,"₦ 4,500,000"
Toyota Camry 2014 Silver,Toyota,Camry,2014,local used,automatic,"₦ 11,500,000"
Toyota Corolla 2006 Red,Toyota,Corolla,2006,local used,automatic,"₦ 6,100,000"
Toyota Corolla 2008 Black,Toyota,Corolla,2008,foreign used,automatic,"₦ 10,500,000"
Toyota Previa 2.4 2006 Gold,Toyota,Previa,,foreign used,automatic,"₦ 13,500,000"
Mercedes-Benz C350 C350 BlueEFFICIENCY 4MATIC AWD 2008 Silver,,,,local used,automatic,"₦ 7,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Green,Toyota,Camry,,foreign used,automatic,"₦ 11,000,000"
Toyota Matrix Hatchback AWD (1.8L 4cyl 4A) 2005 Gray,Toyota,Matrix,,foreign used,automatic,"₦ 8,300,000"
Mercedes-Benz M Class ML 350 4x2 2013 White,,,,foreign used,automatic,"₦ 28,600,000"
Toyota Venza XLE AWD V6 2013 Gray,Toyota,Venza,,foreign used,automatic,"₦ 23,500,000"
Lexus RX 350 2016 White,Lexus,RX,,foreign used,automatic,"₦ 47,500,000"
Mercedes-Benz GLE-Class GLE 350 2017 White,,,,foreign used,automatic,"₦ 46,000,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2021 Silver,,,,foreign used,automatic,"₦ 97,000,000"
Lexus RX 350 AWD 2014 Beige,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Lexus RX 2022 White,Lexus,RX,2022,foreign used,automatic,"₦ 74,000,000"
Mercedes-Benz C300 2016 White,,,,foreign used,automatic,"₦ 28,000,000"
Cadillac CTS Premium 2010 Red,Cadillac,CTS,,foreign used,automatic,"₦ 16,500,000"
New Mercedes-Benz GLC-Class 2025 Black,New,Mercedes-Benz,,new,automatic,"₦ 250,000,000"
New Lexus LX 2024 Black,New,Lexus,,new,automatic,"₦ 325,000,000"
New Lexus GX 2025 Black,New,Lexus,,new,automatic,"₦ 240,000,000"
Mercedes-Benz GLE-Class GLE 580 4MATIC 2020 Red,,,,foreign used,automatic,"₦ 110,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2011 Black,,,,foreign used,automatic,"₦ 14,500,000"
Lexus ES 350 2012,Lexus,ES,,foreign used,automatic,"₦ 12,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 Blue,,,,foreign used,automatic,"₦ 38,000,000"
Toyota Corolla LE 4dr Sedan (1.8L 4 cyl 4A) 2009 Gold,Toyota,Corolla,,foreign used,automatic,"₦ 10,900,000"
Honda Accord 2005 Gold,Honda,Accord,2005,local used,automatic,"₦ 3,780,000"
Mazda 323 1999 Silver,Mazda,323,1999,local used,manual,"₦ 3,850,000"
Toyota Corolla 2004 Silver,Toyota,Corolla,2004,local used,automatic,"₦ 4,730,000"
Toyota Avensis 2004 Silver,Toyota,Avensis,2004,local used,automatic,"₦ 8,800,000"
Acura MDX 2005 Gray,Acura,MDX,2005,local used,automatic,"₦ 5,400,000"
Honda CR-V 2004 Red,Honda,CR-V,2004,local used,automatic,"₦ 3,300,000"
BMW 320i SV Premium 2014 White,BMW,320i,,foreign used,automatic,"₦ 21,500,000"
Land Rover Lr3 2006 Black,Land,Rover,,local used,automatic,"₦ 5,500,000"
Toyota Sienna 2004 Brown,Toyota,Sienna,2004,local used,automatic,"₦ 10,184,400"
Honda Accord 2007 Gray,Honda,Accord,2007,local used,automatic,"₦ 4,860,000"
